# Time (s)
0.724052
# Mem(KB) tseries,means,norms,df,dg,profile,profileIndex,Total(MB)
158.08,156.52,156.52,156.52,156.52,156.52,156.52,1.07
# Profile Length
20035
# i,tseries,profile,index
3087,-21.57300000000000040,9.66856438953396946,2073
3088,-21.33800000000000097,9.70748936044927824,2074
3089,-23.70899999999999963,9.72654062087570281,2075
3090,-22.23900000000000077,9.79180898543356015,2076
3091,-22.79899999999999949,9.82914456973989736,2077
3092,-21.30799999999999983,9.85070783288916374,2078
3093,-21.60699999999999932,9.90550558719377428,2079
3094,-22.81099999999999994,9.98892906532699598,2080
3095,-26.14900000000000091,10.02591803411156590,2081
3096,-12.98700000000000010,10.15236516567993874,2082
3097,-13.62400000000000055,9.90127925662202735,2083
3098,-11.76299999999999990,9.75455754109913897,2084
3099,-10.38499999999999979,9.59654705904763894,2085
3100,-11.50500000000000078,9.60650562047546153,2086
3101,-8.25549999999999962,9.70470053579697733,2087
3102,-9.07370000000000054,9.81366419762713171,2088
3103,-12.04899999999999949,10.02494741836837910,2089
3104,-7.66889999999999983,10.12977498816094624,2090
3105,-9.08639999999999937,10.36307111499838918,2091
3106,-8.58610000000000007,10.57027580968197888,2092
3107,-7.80890000000000040,10.63692477973452277,2093
3108,-8.31010000000000026,10.76000384258107090,2094
3109,-10.14000000000000057,10.87336220740965054,2095
3110,-7.84410000000000007,10.97646956513229455,2096
3111,-6.96140000000000025,11.15633646241062316,2097
3112,-8.17769999999999975,11.33095876424483883,2098
3113,-10.29800000000000004,11.49198962716228145,2099
3114,-7.44760000000000044,11.58098329620807299,2100
3115,-7.77149999999999963,11.75761127533263029,2101
3116,-7.71119999999999983,11.95574701683987406,2102
3117,-7.27439999999999998,12.02360628054046643,2103
3118,-9.02890000000000015,12.17110075868885133,2104
3119,-7.99450000000000038,12.16737717767098026,2105
3120,-9.53069999999999951,12.10779742418044336,2106
3121,-7.95699999999999985,12.00348734114280091,2107
3122,-8.41109999999999935,11.87291685015402898,2108
3123,-6.55309999999999970,11.60095110009823216,2109
3124,-9.27399999999999913,11.34506303529795623,2110
3125,-9.81830000000000069,11.13427339037975727,2111
3126,-9.72489999999999988,10.90977283418075139,2112
3127,-10.73399999999999999,10.69881931288090193,2113
3128,-12.38000000000000078,10.57916653463889922,2114
3129,-16.48300000000000054,10.42735969908133242,2115
3130,-14.53800000000000026,10.35231117421705882,2116
3131,-14.40000000000000036,10.36609674024466798,2117
3132,-15.60299999999999976,10.45655153314951136,2118
3133,-14.49000000000000021,10.68220662839012469,2119
3134,-13.88899999999999935,11.05452190260913881,2120
3135,-14.07199999999999918,11.24349512691557784,2121
3136,-14.30599999999999916,11.33706276788613287,2122
3137,-17.33299999999999841,11.39287545415456826,2123
3138,-21.09199999999999875,11.36752727707209765,2124
3139,-19.44099999999999895,11.19243362479236303,2125
3140,-18.86400000000000077,11.17333870578503507,2126
3141,-19.58800000000000097,11.15788077606808137,2127
3142,-16.50799999999999912,11.15113284548554340,2128
3143,-16.85200000000000031,10.96554415118329295,2129
3144,-17.01699999999999946,10.86150739451081648,2130
3145,-16.23000000000000043,10.74026279894474278,2131
3146,-27.83800000000000097,10.53673678022433613,2132
3147,-26.30499999999999972,10.56772629095543259,2133
3148,-10.76900000000000013,10.65515627491005013,2134
3149,-13.59399999999999942,10.57788042036662546,2135
3150,-15.42500000000000071,10.71030067179099987,2136
3151,-15.96299999999999919,10.71283853589553381,2137
3152,-17.36700000000000088,10.66514594748183242,2138
3153,-16.68400000000000105,10.62164452058920716,2139
3154,-17.70200000000000173,10.58696256291718640,2140
3155,-17.10399999999999920,10.57866835712286324,2141
3156,-18.32300000000000040,10.57242967799746403,2142
3157,-17.78600000000000136,10.57706614916316923,2143
3158,-33.21800000000000352,10.60377145085702466,2144
3159,-27.89199999999999946,10.69723906503995003,2145
3160,-20.87399999999999878,10.79880684754187037,2146
3161,-23.33099999999999952,10.86586958668995706,2147
3162,-22.41100000000000136,10.86886425254639299,2148
3163,-19.79200000000000159,10.83899591357465120,2149
3164,-17.58899999999999864,10.81688389716774168,2150
3165,-21.97599999999999909,10.78853421315170458,2151
3166,-15.45899999999999963,10.73570015017610402,2152
3167,-16.83399999999999963,10.71555327101712862,2153
3168,-16.98600000000000065,10.68616907821292727,2154
3169,-23.14399999999999835,10.67578120116421836,2155
3170,-22.55300000000000082,10.68067878930323111,2156
3171,-19.25400000000000134,10.66397875381383109,2157
3172,-18.64900000000000091,10.64873545167909086,2158
3173,-18.19999999999999929,10.63388408172940913,2159
3174,-16.80900000000000105,10.62258632476312492,2160
3175,-19.08299999999999841,10.62251173949047534,2161
3176,-19.17800000000000082,10.60254905696422867,2162
3177,-19.81899999999999906,10.57330891434609832,2163
3178,-20.57300000000000040,10.55457948132229085,2164
3179,-18.27299999999999969,10.54597940228261166,2165
3180,-19.51500000000000057,10.62383914629302417,2166
3181,-20.99299999999999855,10.72612417366998372,2167
3182,-21.02299999999999969,10.76063096488202042,2168
3183,-19.92500000000000071,10.72051827141470248,2169
3184,-15.83300000000000018,10.73852222589267136,2170
3185,-15.16399999999999970,10.84799915728181752,2171
3186,-13.05799999999999983,10.90276419744539815,2172
3187,-13.85200000000000031,10.98796862693615317,2173
3188,-15.85699999999999932,11.06063626058676341,2174
3189,-18.30799999999999983,11.13818553468087380,2175
3190,-16.24899999999999878,11.18663236660693094,2176
3191,-16.68400000000000105,11.21930567427767578,2177
3192,-21.21399999999999864,11.23173652925759569,7500
3193,-20.15500000000000114,11.19857192309174110,7501
3194,-20.18799999999999883,11.18859445628620186,7502
3195,-21.29200000000000159,11.11678024220389993,7503
3196,-19.73300000000000054,10.95304985166877820,7504
3197,-16.92999999999999972,10.89570246886196792,7505
3198,-15.92300000000000004,10.98323926711651666,7506
3199,-16.20400000000000063,10.98588498739658448,7507
3200,-14.40499999999999936,11.06805631521998734,7508
3201,-15.53999999999999915,11.11730539399218110,7509
3202,-16.12500000000000000,11.15929426218426812,7510
3203,-15.05400000000000027,11.16753710406302602,7511
3204,-14.94100000000000072,11.17886977953390826,7512
3205,-15.23000000000000043,11.19701191489754777,7513
3206,-16.04799999999999827,11.20358591251190816,7514
3207,-18.12600000000000122,11.19801147604545299,7515
3208,-18.56599999999999895,11.15784049906910624,7516
3209,-19.47599999999999909,11.10120133055218794,7517
3210,-13.54800000000000004,11.03505713864267967,7518
3211,-13.01800000000000068,11.09470039353567117,7519
3212,-15.52500000000000036,11.11786215108479148,7520
3213,-17.01999999999999957,11.13392941777912704,7521
3214,-15.10100000000000087,11.18510307193090902,7522
3215,-12.72799999999999976,11.22957475961486118,7523
3216,-12.80000000000000071,11.28671778199492870,7524
3217,-15.03500000000000014,11.33970820957336834,7525
3218,-15.01299999999999990,11.36641729906257225,7526
3219,-13.83200000000000074,11.38313560261729762,7527
3220,-16.71300000000000097,11.42332603140100211,7528
3221,-18.85999999999999943,11.42850455868707549,7529
3222,-28.82600000000000051,11.42429240824595915,7530
3223,-20.95799999999999841,11.45890345627702978,7531
3224,-17.18799999999999883,11.51977288837062297,7532
3225,-20.60300000000000153,11.56233499525206732,7533
3226,-15.50600000000000023,11.56566435793660119,7534
3227,-15.32000000000000028,11.57459623061704512,7535
3228,-16.61299999999999955,11.56551261219061821,7536
3229,-17.28000000000000114,11.56504281779393573,7537
3230,-15.99799999999999933,11.56600304802094215,7538
3231,-18.67099999999999937,11.53623284204301136,7539
3232,-17.97500000000000142,11.54872118643264045,7540
3233,-18.35500000000000043,11.57616155927058976,7541
3234,-19.06299999999999883,11.55585061879730446,7542
3235,-16.51800000000000068,11.55198116097576211,7543
3236,-19.46999999999999886,11.46850856038098243,7544
3237,-20.35900000000000176,11.45286417428597936,7545
3238,-19.06800000000000139,11.43480225475610368,7546
3239,-19.10600000000000165,11.37260263597581300,7547
3240,-19.33399999999999963,11.33605685473026803,7548
3241,-17.86299999999999955,11.26140025545771906,7549
3242,-19.64300000000000068,11.17587299270647172,7550
3243,-18.75300000000000011,11.12774705860875457,7551
3244,-18.31299999999999883,11.01870299155648247,7552
3245,-17.51500000000000057,10.95237076846089685,7553
3246,-19.86899999999999977,10.84585564344818209,7554
3247,-19.14699999999999847,10.72432429873086512,7555
3248,-20.91000000000000014,10.62371861833307207,7556
3249,-19.95200000000000173,10.58712866865683644,7557
3250,-21.82900000000000063,10.52354108516203723,7558
3251,-20.94500000000000028,10.50336129654304607,7559
3252,-23.95700000000000074,10.48596133067023217,7560
3253,-21.83299999999999841,10.52083515756160459,7561
3254,-22.21600000000000108,10.56511494367336468,7562
3255,-20.69999999999999929,10.59797759765217862,7563
3256,-15.95199999999999996,10.59699823557946452,7564
3257,-10.36400000000000077,10.59030568387340310,7565
3258,-16.08599999999999852,10.61817844000816002,7566
3259,-24.97100000000000009,10.56718244490344638,7567
3260,-17.26500000000000057,10.49002781823797470,7568
3261,-18.88400000000000034,10.42391874615629987,7569
3262,-18.23999999999999844,10.50707873968050521,7570
3263,-20.64399999999999835,10.75986918817813631,7571
3264,-19.91799999999999926,10.88168498706638410,5291
3265,-20.73000000000000043,10.91108624490986934,5292
3266,-21.88200000000000145,10.90610506710800465,5293
3267,-22.05900000000000105,10.89093156028013532,5294
3268,-23.26800000000000068,10.93611259429363258,5295
3269,-23.32199999999999918,10.89746532703064830,5296
3270,-22.53099999999999881,10.86812820732699691,5297
3271,-22.76099999999999923,10.84880937889034414,5298
3272,-23.08899999999999864,10.82428193116900061,5299
3273,-20.91300000000000026,11.11716694591869903,5300
3274,-26.28399999999999892,11.39912398040856623,5301
3275,-20.91300000000000026,11.88770205456186879,1248
3276,-16.70100000000000051,11.87394196547566239,1249
3277,-20.10099999999999909,11.84904286097511772,1250
3278,-21.16199999999999903,11.86043624605269997,1251
3279,-20.51099999999999923,11.86948008306907987,5306
3280,-20.98999999999999844,11.81763094010182691,5307
3281,-22.29700000000000060,11.90672771008668107,1254
3282,-22.19699999999999918,11.90311825025391634,5309
3283,-17.85600000000000165,11.90115243499034747,5310
3284,-18.98300000000000054,11.91294867158168813,5311
3285,-18.16600000000000037,11.92119311852298047,1262
3286,-17.15800000000000125,11.90896255017998939,1263
3287,-18.19099999999999895,11.87773342427803946,1264
3288,-16.98499999999999943,11.90417590045002605,1265
3289,-18.69699999999999918,11.97220073345257774,5316
3290,-18.00499999999999901,11.96954295279317471,5317
3291,-17.30199999999999960,12.04038730027595960,1268
3292,-16.14000000000000057,12.01156888335612116,8613
3293,-13.43299999999999983,11.89507543993529914,8614
3294,-13.27999999999999936,11.95661500616821726,8615
3295,-13.91300000000000026,12.06194114133572981,8616
3296,-15.24600000000000044,12.10138783125372264,8617
3297,-14.44899999999999984,12.11973906852741756,8618
3298,-14.06900000000000084,12.11898169527030511,8619
3299,-15.89799999999999969,12.12826584192966806,8620
3300,-11.38400000000000034,12.10753653882995273,1277
3301,-10.06799999999999962,12.14361467803690076,8622
3302,-11.60599999999999987,12.11253286776049620,8623
3303,-11.45100000000000051,12.04493881377859132,8624
3304,-12.19899999999999984,11.97077815128565170,8625
3305,-9.64780000000000015,11.86284238822029025,3812
3306,-24.55199999999999960,11.74083977808380652,3813
3307,-20.02700000000000102,11.59531958148413366,3814
3308,-15.92699999999999960,11.45367603685757985,3815
3309,-16.78099999999999881,11.48258050542507114,3816
3310,-18.24399999999999977,11.55927645758296407,3817
3311,-19.75900000000000034,11.55421452575748908,3818
3312,-20.26099999999999923,11.53087600847883820,3819
3313,-20.38299999999999912,11.50048044415156490,3820
3314,-20.01999999999999957,11.44997309529681928,3821
3315,-22.57700000000000173,11.39820902861008634,3822
3316,-25.76699999999999946,11.25542208941242706,3823
3317,-28.70100000000000051,11.07539795254357529,3824
3318,-29.19800000000000040,11.15309428762295063,3825
3319,-27.84299999999999997,11.13494606708766987,3826
3320,-30.66600000000000037,11.12209815955398007,3827
3321,-30.82600000000000051,11.14805927718564149,3828
3322,-33.16599999999999682,11.16598673251057861,3829
3323,-33.19100000000000250,11.12902827605345912,3830
3324,-31.81200000000000117,11.12547310784573540,3831
3325,-32.50699999999999790,11.04314229366285183,3832
3326,-33.55899999999999750,10.95283319855824899,3833
3327,-29.83500000000000085,10.93434924947072950,3834
3328,-31.02899999999999991,10.81971094795335375,3835
3329,-26.75100000000000122,10.79855988194100291,3836
3330,-23.52100000000000080,10.81903082258869908,3837
3331,-20.12600000000000122,10.79694036602015217,3838
3332,-17.38299999999999912,10.71236708653097836,3839
3333,-13.64899999999999913,10.62316439088585263,3840
3334,-14.95500000000000007,10.43495584413047972,3841
3335,-19.13800000000000168,10.32364325028920682,3842
3336,-19.33200000000000074,10.28190780410677085,3843
3337,-23.62999999999999901,10.26080890528729661,3844
3338,-29.87999999999999901,10.28544910599907602,3845
3339,-20.42800000000000082,10.51406333338720422,3846
3340,-18.52299999999999969,10.50696276154446629,3847
3341,-18.82400000000000162,10.36076731490816272,3848
3342,-23.21999999999999886,10.21871784026299501,3849
3343,-22.72100000000000009,10.11191367765281335,3850
3344,-23.25600000000000023,10.15357045285564652,3851
3345,-23.16799999999999926,10.20363626041715222,3852
3346,-23.33200000000000074,10.15545684811644200,3853
3347,-22.98900000000000077,10.16291803314760500,3854
3348,-24.25199999999999889,10.12875794469204394,3855
3349,-18.64099999999999824,10.14081191258715187,3856
3350,-22.33999999999999986,10.13048839486292252,3857
3351,-25.95499999999999829,10.12533370961857138,3858
3352,-27.32199999999999918,10.15146577476698475,3859
3353,-25.05699999999999861,10.14547986477041164,3860
3354,-24.85500000000000043,10.12700754571035766,3861
3355,-23.89900000000000091,10.06669563381009169,3862
3356,-22.90899999999999892,10.00504320343012310,3863
3357,-22.03399999999999892,9.98931798179521557,3864
3358,-17.26800000000000068,9.99968246783375747,3865
3359,-18.41600000000000037,10.04073076840447065,3866
3360,-20.26699999999999946,10.03838877295168608,3867
3361,-16.03000000000000114,10.03831265012480145,3868
3362,-16.52599999999999980,9.95381668491246607,3869
3363,-15.13599999999999923,9.90005417238809571,3870
3364,-10.85599999999999987,9.83789601318934182,3871
3365,-9.90450000000000053,9.61640114314800876,3872
3366,-10.60399999999999920,9.34894739559164378,3873
3367,-13.36599999999999966,9.04991628807091786,3874
3368,-14.19200000000000017,8.88833749175936028,3875
3369,-15.31799999999999962,8.83853531495458000,3876
3370,-13.47799999999999976,9.22642007914141260,3877
3371,-15.01299999999999990,9.26207225651213939,3878
3372,-16.76800000000000068,9.20828936757886929,3879
3373,-17.33800000000000097,9.22307920250977453,3880
3374,-17.20799999999999841,9.18013334933813852,3881
3375,-17.25100000000000122,9.14272289865932031,3882
3376,-16.20899999999999963,9.08967083659952557,3883
3377,-16.15899999999999892,9.03923832868863464,3884
3378,-14.31300000000000061,9.00842568395996146,3885
3379,-11.77500000000000036,9.04094287562394783,3886
3380,-11.06400000000000006,9.15155484279820541,3887
3381,-11.69899999999999984,9.11631919730568008,3888
3382,-15.67300000000000004,9.06702877383131600,3889
3383,-16.24200000000000088,8.98241494944139518,3890
3384,-15.55899999999999928,8.94379272148196236,3891
3385,-16.04599999999999937,8.89445685108031014,3892
3386,-15.57099999999999973,8.85322289165472576,3893
3387,-14.20599999999999952,8.82801718694745752,3894
3388,-13.21299999999999919,8.81926577580818005,3895
3389,-12.48499999999999943,8.86925302722433884,3896
3390,-14.32900000000000063,8.95318896143749221,3897
3391,-15.43200000000000038,8.99970874316460190,3898
3392,-16.01200000000000045,8.99585049752546517,3899
3393,-17.88700000000000045,9.02813398378347820,3900
3394,-13.68599999999999994,9.00942444923565233,3901
3395,-8.47109999999999985,9.01526300832509442,3902
3396,-13.92699999999999960,8.99467915980774357,3903
3397,-14.73300000000000054,9.02418801185478614,3904
3398,-21.37000000000000099,9.04892061649729840,3905
3399,-32.60999999999999943,9.03901542774844380,3906
3400,-30.01399999999999935,8.83824499881218983,3907
3401,-14.26699999999999946,8.80698074065391090,3907
3402,-20.65399999999999991,8.79039523118684762,3908
3403,-24.49899999999999878,8.80040432592850230,3909
3404,-23.54299999999999926,8.82904847255849745,3911
3405,-23.18499999999999872,8.90546263190904774,3912
3406,-22.21999999999999886,9.05922224430389811,3913
3407,-23.27899999999999991,9.03368042705954544,3914
3408,-22.75000000000000000,9.06955247775655948,3915
3409,-21.30300000000000082,9.19232610626300506,3915
3410,-16.87300000000000111,9.30660237865544993,3916
3411,-22.93900000000000006,9.33877126421767834,3918
3412,-30.09600000000000009,9.42275124526218910,3919
3413,-27.62600000000000122,9.54752263689594294,3920
3414,-23.15200000000000102,9.58231137833315216,3921
3415,-20.99399999999999977,9.58781108828482331,3922
3416,-20.53300000000000125,9.60112941897967964,3923
3417,-21.70100000000000051,9.60392920039428155,3924
3418,-21.55600000000000094,9.60083553743361939,3925
3419,-17.55600000000000094,9.60393540632519027,3926
3420,-18.49699999999999989,9.69610491517541639,3927
3421,-17.94800000000000040,9.95012702191857379,3928
3422,-22.06500000000000128,9.96907512463415557,3929
3423,-23.09700000000000131,9.96462691384419053,3930
3424,-21.36400000000000077,9.96600495412431364,3931
3425,-18.66199999999999903,9.95989187421573696,3932
3426,-16.88200000000000145,9.96373107726673268,3933
3427,-16.55900000000000105,9.96699245025798497,3934
3428,-16.71600000000000108,9.97239257951399694,3935
3429,-19.38200000000000145,9.98670535315909724,3936
3430,-20.08200000000000074,9.99480653448329548,3937
3431,-21.95899999999999963,10.08313464809296001,3938
3432,-22.29700000000000060,10.10185237566907190,3939
3433,-19.34299999999999997,10.10633414739918301,3940
3434,-19.13299999999999912,10.10373636300197298,3941
3435,-16.74399999999999977,10.11416853882188605,3942
3436,-16.85399999999999920,10.14366657691829054,3943
3437,-15.92099999999999937,10.19953843884994882,3944
3438,-14.84299999999999997,10.19220182627560867,3945
3439,-15.73399999999999999,10.17598284643318252,3946
3440,-13.25300000000000011,10.31178280560131100,3947
3441,-15.94100000000000072,10.42336689221256130,3948
3442,-15.45500000000000007,10.49500403957167016,3949
3443,-24.90299999999999869,10.56269246939399409,3950
3444,-23.76000000000000156,10.61704060084845658,3951
3445,-9.79819999999999958,10.64445039212595745,3952
3446,-10.75699999999999967,10.51170930513482382,3952
3447,-9.69069999999999965,10.60485777614803915,3953
3448,-11.79899999999999949,10.67017643951447248,3954
3449,-15.93999999999999950,10.71336663036525749,3955
3450,-15.98799999999999955,10.73623545364170262,3956
3451,-18.86299999999999955,10.75102911028314345,3957
3452,-21.05300000000000082,10.73704283663450276,3958
3453,-20.35800000000000054,10.75330806039302445,3959
3454,-18.59400000000000119,10.85429589593412025,3960
3455,-16.45899999999999963,11.07787398928410028,3961
3456,-15.16499999999999915,11.24394575211674052,3962
3457,-11.56799999999999962,11.36782975816557872,3963
3458,-12.00799999999999912,11.60017704477676048,3964
3459,-12.68599999999999994,11.93877071647123955,3965
3460,-14.33099999999999952,12.21698251337423002,3966
3461,-10.89400000000000013,12.42519183072495181,3967
3462,-9.89930000000000021,12.64242809389106803,3968
3463,-9.79390000000000072,12.81400161498253354,3969
3464,-9.28209999999999980,12.83754652874638502,1433
3465,-9.78730000000000011,12.83916992353815445,1434
3466,-9.74300000000000033,13.13734903227688022,3972
3467,-5.76470000000000038,13.01536689682062864,3595
3468,-8.34740000000000038,12.87572231027036374,3596
3469,-8.92060000000000031,12.72661401499524736,3597
3470,-10.19699999999999918,12.61402886523944744,3598
3471,-10.91999999999999993,12.51201172277165163,3599
3472,-14.08000000000000007,12.41443110561240282,3600
3473,-12.41099999999999959,12.38030664346241316,3601
3474,-11.07199999999999918,12.21268429892814389,3602
3475,-22.39699999999999847,12.05740052064529522,3603
3476,-24.17299999999999827,12.03079621352953410,3604
3477,-19.75199999999999889,12.06381132905443110,3605
3478,-26.62900000000000134,12.04700424892818944,3606
3479,-27.30999999999999872,11.97047876184209159,3607
3480,-27.03500000000000014,11.93874734972155593,3608
3481,-27.46399999999999864,11.94609448933349682,3609
3482,-27.53099999999999881,11.96060132306187107,3610
3483,-26.21399999999999864,11.98237295964647409,3611
3484,-26.27700000000000102,12.00790200255503315,3612
3485,-24.38299999999999912,12.02195945274993605,3613
3486,-25.20799999999999841,12.01691335501849167,3614
3487,-18.78699999999999903,11.99953080042856790,3615
3488,-15.47300000000000075,11.97580922943601145,3616
3489,-17.00300000000000011,11.94035704903411954,3617
3490,-34.22200000000000131,11.92764382502055831,3618
3491,-36.93500000000000227,11.75272817947371529,3619
3492,-31.18700000000000117,11.79318862918764488,3620
3493,-17.95700000000000074,11.84168685087089123,3621
3494,-15.62899999999999956,11.75091122060258009,3622
3495,-18.12900000000000134,11.69454915629685310,3623
3496,-19.28900000000000148,11.64647623942405019,3624
3497,-19.14799999999999969,11.68594622856971377,3624
3498,-17.93100000000000094,11.71563883280392737,3625
3499,-19.79599999999999937,11.79365136609571429,3626
3500,-19.85399999999999920,11.90891502914558231,3627
3501,-24.69600000000000151,12.06962750643256399,3628
3502,-27.18100000000000094,12.27610194035803381,3629
3503,-28.19200000000000017,12.36000006514294469,3630
3504,-29.93100000000000094,12.47356462883960937,3631
3505,-27.46199999999999974,12.54781722293724755,3632
3506,-30.97500000000000142,12.59195364249630877,3633
3507,-34.11399999999999721,12.66583405420135477,3634
3508,-30.53500000000000014,12.79668147923856836,3635
3509,-27.87999999999999901,13.03946194520004198,3636
3510,-21.43400000000000105,13.29604372685677482,3637
3511,-18.99299999999999855,13.44669796802351058,3638
3512,-18.17299999999999827,13.41101760538473009,16335
3513,-20.87099999999999866,13.37723602407094603,16336
3514,-17.94800000000000040,13.44019293356539180,16337
3515,-16.82400000000000162,13.46188583398287086,3642
3516,-20.05799999999999983,13.43592308572528538,3643
3517,-19.75799999999999912,13.41355983202305069,3644
3518,-16.81700000000000017,13.39765774391967845,3645
3519,-15.39199999999999946,13.37504455899364153,3646
3520,-16.53399999999999892,13.35228230845589437,3647
3521,-12.65099999999999980,13.33886797599395813,3648
3522,-14.15700000000000003,13.28421907736917618,3649
3523,-13.65099999999999980,13.27647113381990884,3650
3524,-14.96000000000000085,13.28134316606787912,3651
3525,-14.99699999999999989,13.30877296457303416,3652
3526,-14.87500000000000000,13.36298947476774401,3653
3527,-12.60399999999999920,13.39771787505144651,3654
3528,-12.75799999999999912,13.43643518852279506,3655
3529,-12.44200000000000017,13.56133030615258583,3656
3530,-12.31499999999999950,13.59405942840098902,19200
3531,-14.45400000000000063,13.72467350985487577,3657
3532,-14.73399999999999999,13.77456767949707483,3658
3533,-16.32799999999999940,13.73391310208294236,13808
3534,-19.80099999999999838,13.71469893137035001,13809
3535,-17.57499999999999929,13.79367828222078529,13810
3536,-16.94999999999999929,13.83575119716565460,3662
3537,-17.16600000000000037,13.88660994727819542,3663
3538,-17.58999999999999986,13.91631174227073053,3664
3539,-23.15500000000000114,13.86573524731527129,3666
3540,-27.94800000000000040,13.86858832472977632,3667
3541,-30.26300000000000168,13.89611565421450479,3668
3542,-31.37600000000000122,13.84652818807472840,16364
3543,-32.65699999999999648,13.71003346072625462,16365
3544,-30.38599999999999923,13.60715227911530789,16366
3545,-27.42599999999999838,13.67437125836406508,16367
3546,-22.20899999999999963,13.83417562924285171,16368
3547,-23.37099999999999866,13.93713392171405907,16370
3548,-22.83800000000000097,13.98456410671450101,16371
3549,-23.35000000000000142,14.19127315934650291,14879
3550,-20.66400000000000148,14.17424192697287744,19220
3551,-19.58800000000000097,14.14501028394507998,19221
3552,-21.12800000000000011,14.12075817837055247,19222
3553,-20.47899999999999920,14.08739102607991533,19223
3554,-18.93599999999999994,14.11677658210993513,19224
3555,-20.51200000000000045,14.15188661237700707,14885
3556,-21.19300000000000139,14.14818739436861428,14886
3557,-19.64499999999999957,14.14239331894245488,14887
3558,-19.06800000000000139,14.06800279826733302,14888
3559,-17.98699999999999832,13.95938449226300193,14889
3560,-17.02599999999999980,13.78785622781814624,14890
3561,-13.18599999999999994,13.68220794811117713,14891
3562,-11.58500000000000085,13.61435202723825277,14892
3563,-12.21700000000000053,13.59972646514224337,14893
3564,-13.01900000000000013,13.61966655628630285,14894
3565,-10.37800000000000011,13.66641361573272384,14895
3566,-8.19340000000000046,13.62798247493472559,14896
3567,-8.62780000000000058,13.55327250842836762,14897
3568,-10.43699999999999939,13.47848741796927641,14898
3569,-7.12150000000000016,13.43174460950133486,14899
3570,-21.92399999999999949,13.25914222329689096,14900
3571,-24.00400000000000134,13.26626352401111752,14901
3572,-20.42899999999999849,13.27942344726946367,14902
3573,-25.43199999999999861,13.27531221682831664,14903
3574,-28.10200000000000031,13.31041324932046521,14904
3575,-26.05399999999999849,13.34648653187018041,14905
3576,-25.33699999999999974,13.38631744307663674,14906
3577,-23.39900000000000091,13.44536778044546921,14907
3578,-19.76500000000000057,13.50404131023318044,14908
3579,-18.97500000000000142,13.57763100490393526,14909
3580,-22.70299999999999940,13.63987333676986147,14910
3581,-23.49699999999999989,13.61494066325594332,19251
3582,-29.85300000000000153,13.55027011875585785,19252
3583,-30.49699999999999989,13.48972071505627213,19253
3584,-32.45199999999999818,13.42202350774603126,19254
3585,-30.14499999999999957,13.36300243368710738,19255
3586,-27.09299999999999997,13.35664119286108154,19256
3587,-29.66300000000000026,13.33089296913202126,19257
3588,-30.07400000000000162,13.27512868395311862,19258
3589,-30.93900000000000006,13.23638229987347614,19259
3590,-31.71900000000000119,13.17548166979884172,19260
3591,-28.85000000000000142,13.14876154060694802,19261
3592,-30.35000000000000142,13.15676940208046020,19262
3593,-27.28200000000000003,13.15983447118779459,19263
3594,-23.40500000000000114,13.14516651362185229,3466
3595,-21.21600000000000108,13.01536689682062864,3467
3596,-21.38899999999999935,12.87572231027036374,3468
3597,-20.42200000000000060,12.72661401499524736,3469
3598,-19.56500000000000128,12.61402886523944744,3470
3599,-19.33200000000000074,12.51201172277165163,3471
3600,-20.94999999999999929,12.41443110561240282,3472
3601,-26.50199999999999889,12.38030664346241316,3473
3602,-24.10500000000000043,12.21268429892814389,3474
3603,-14.96700000000000053,12.05740052064529522,3475
3604,-23.64099999999999824,12.03079621352953410,3476
3605,-24.79500000000000171,12.06381132905443110,3477
3606,-15.22700000000000031,12.04700424892818944,3478
3607,-18.70499999999999829,11.97047876184209159,3479
3608,-22.79599999999999937,11.93874734972155593,3480
3609,-22.52599999999999980,11.94609448933349682,3481
3610,-24.01800000000000068,11.96060132306187107,3482
3611,-24.25199999999999889,11.98237295964647409,3483
3612,-24.56099999999999994,12.00790200255503315,3484
3613,-22.73900000000000077,12.02195945274993605,3485
3614,-20.10099999999999909,12.01691335501849167,3486
3615,-19.79799999999999827,11.99953080042856790,3487
3616,-19.43499999999999872,11.97580922943601145,3488
3617,-14.53800000000000026,11.94035704903411954,3489
3618,-18.38899999999999935,11.92764382502055831,3490
3619,-29.09499999999999886,11.75272817947371529,3491
3620,-33.94800000000000040,11.79318862918764488,3492
3621,-25.20599999999999952,11.84168685087089123,3493
3622,-17.08399999999999963,11.75091122060258009,3494
3623,-16.64099999999999824,11.69454915629685310,3495
3624,-16.34900000000000020,11.64647623942405019,3496
3625,-16.93199999999999861,11.71563883280392737,3498
3626,-16.49599999999999866,11.79365136609571429,3499
3627,-17.87399999999999878,11.90891502914558231,3500
3628,-17.58099999999999952,12.06962750643256399,3501
3629,-25.03600000000000136,12.27610194035803381,3502
3630,-32.06799999999999784,12.36000006514294469,3503
3631,-31.11799999999999855,12.47356462883960937,3504
3632,-29.54200000000000159,12.54781722293724755,3505
3633,-29.68400000000000105,12.59195364249630877,3506
3634,-31.24899999999999878,12.66583405420135477,3507
3635,-33.15699999999999648,12.79668147923856836,3508
3636,-36.71099999999999852,13.03946194520004198,3509
3637,-30.57499999999999929,13.29604372685677482,3510
3638,-25.15899999999999892,13.44669796802351058,3511
3639,-15.13899999999999935,13.51496980721381469,3512
3640,-17.37300000000000111,13.53331995998984816,3513
3641,-18.94399999999999906,13.49405311870061119,3514
